ID	ORF	Product	Symbol	L.dono_2.5vs0hr_logFC	L.dono_2.5vs0hr_test	L.dono_5vs0hr_logFC	L.dono_5vs0hr_test	L.dono_7.5vs0hr_logFC	L.dono_7.5vs0hr_test	L.dono_10vs0hr_logFC	L.dono_10vs0hr_test	L.dono_15vs0hr_logFC	L.dono_15vs0hr_test	L.dono_24vs0hr_logFC	L.dono_24vs0hr_test	L.dono_144vs0hr_logFC	L.dono_144vs0hr_test
4769928	LinJ18.0100	hypothetical protein - conserved	N/A	0.48573000383519	0	-0.0961581140823107	0	0.830870631138421	0	0.563588109075049	0	0.892880011549877	1	1.04100849283566	1	-0.132515706391968	0
4774067	LinJ33.2260	WD domain - G-beta repeat - putative	N/A	0.313793979031844	0	0.0805782221539122	0	0.396954010360764	0	0.811816759387594	0	0.107381719532993	0	0.447863022851589	0	1.41833772629569	1
4770865	LinJ23.0310	pteridine reductase 1	PTR1	0.214013057664113	0	0.317638052398043	0	0.337186926026163	0	0.601698036589243	0	0.425431378845713	0	0.382919041715815	0	1.2974008348277	1
4773255	LinJ31.1720	hypothetical protein - conserved	N/A	0.367375492620054	0	0.299115245282199	0	0.447473534628914	0	0.330639193337197	0	0.578457223212808	0	0.570081121487855	0	0.980320466877377	1
4773257	LinJ31.1740	hypothetical protein - conserved	N/A	0.479153715971364	0	0.19252177868159	0	0.965028423209551	1	0.622080049128648	0	0.875500831692944	1	0.66401998808298	1	-0.23234827037408	0
4774394	LinJ34.2450	metallo-peptidase - Clan MC - Family M14	N/A	0.0143555026422879	0	0.0370885852993226	0	-0.173337011678684	0	1.09578177525286	0	0.0152782004524843	0	0.631160150837609	0	1.94364548136656	1
4775559	LinJ36.3920	oxidoreductase - putative	N/A	0.422870531237415	0	0.54808940208479	0	0.480610684294794	0	0.162383859275712	0	0.411210264144596	0	0.656861352928898	0	0.87488234502395	1
4770888	LinJ23.0540	hypothetical protein - conserved	N/A	-0.34202943109791	0	0.0220446456986831	0	0.780245485274687	0	0.515316121163625	0	0.779431325548744	0	0.881187507956783	1	0.914253752398231	1
4771098	LinJ24.0700	hypothetical protein - conserved	N/A	-0.061500958964249	0	0.397752127619608	0	0.11558508491732	0	1.12973862493518	0	0.204995372706191	0	0.205173679963502	0	1.55772478747777	1
4768351	LinJ07.0560	hypothetical protein - conserved	N/A	0.241675780167811	0	0.341047280500154	0	0.406779021854691	0	0.571609829137277	0	0.410584491328657	0	0.493482217259067	0	1.08164674444665	1
4773005	LinJ30.3050	hypothetical protein - conserved	N/A	0.0118086400876196	0	-0.0118137298849579	0	0.268930433496177	0	0.615514800183599	0	0.308267342718009	0	0.625686870884859	0	1.70308654462535	1
4772324	LinJ28.2410	hypothetical protein - conserved	N/A	0.0816685949473674	0	0.648339786887175	0	0.280730216418124	0	0.854015205511733	0	0.325317393413695	0	0.216373817763301	0	1.10806926107335	1
4774021	LinJ33.1830	mitogen-activated protein kinase - putative	N/A	0.158743188359859	0	0.242094965534129	0	0.950387369222801	1	0.536999779974058	0	0.971973246244692	1	0.921479673328475	1	-0.274929278290644	0
4773328	LinJ31.2400	peptidase m20/m25/m40 family-like protein	N/A	0.0315790519216925	0	0.0762105460490652	0	0.35918977892738	0	0.542606827778908	0	0.484925325891027	0	0.779014300793163	1	1.22369004621612	1
4773582	LinJ32.1580	hypothetical protein - conserved	N/A	0.03653437118715	0	0.226057356452955	0	0.442344595919385	0	0.57593486763467	0	0.514226314430838	0	0.765880166115348	0	0.934965660999094	1
4771832	LinJ27.0320	heat shock protein DNAJ - putative	N/A	0.465069249959951	0	0.298539887139396	0	1.17526525774827	1	0.544429862061236	0	0.855295514734248	0	0.732472516052935	0	-0.575829128712192	0
4770730	LinJ22.0720	serine/threonine protein kinase sos2 - putative	N/A	0.366856553081601	0	0.20800760618772	0	0.287567204936868	0	0.330670756882276	0	0.658155187090535	0	0.603840393797715	0	1.02752955985236	1
4773396	LinJ31.3030	p-nitrophenylphosphatase - putative	N/A	0.118070970273222	0	0.253384781796153	0	0.286287484004536	0	0.696372002369384	0	0.403122149386183	0	0.445439163744919	0	1.2761215848644	1
4772251	LinJ28.1720	hypothetical protein - conserved	FAZ20	0.00435758008942422	0	0.308171213684401	0	0.285390555573738	0	0.844820768776987	0	0.474236063161374	0	0.342034035707529	0	1.21832066105357	1
4768598	LinJ09.0510	leucine-rich repeat protein -  putative	N/A	0.301390993528193	0	0.331213568099279	0	0.565472378992856	0	0.506986243972054	0	0.478520536628832	0	0.77103357491584	1	0.505563210705976	0
4771624	LinJ26.0990	hypothetical protein - conserved	N/A	0.38980979157221	0	0.239900321976437	0	0.66717721292434	0	0.473455561408869	0	0.614542775869932	0	0.725192387028313	1	0.33776657893892	0
4771509	LinJ25.2270	Ubiquitin-2 like Rad60 SUMO-like - putative	N/A	0.408125222608193	0	0.27471016908471	0	0.314123328771789	0	0.440313406640019	0	0.170636543916396	0	0.612271025141023	0	1.22664993101139	1
4775712	LinJ36.5410	hypothetical protein - conserved	N/A	0.218307913569909	0	0.686752969486943	0	0.427528380351887	0	0.301017406739774	0	0.524419634983221	0	0.271514965572195	0	1.01643294902519	1
4770712	LinJ22.0540	kinesin - putative	N/A	0.1697431472989	0	0.336106521047733	0	0.280200825296528	0	0.536591689515364	0	0.533633535563859	0	0.42355473981705	0	1.13630808843982	1
4773501	LinJ32.0800	60S ribosomal protein L17 - putative	N/A	0.0599917405961259	0	0.0890004422073405	0	0.272562317875716	0	0.182717284989027	0	0.248776107964708	0	0.558321606970043	0	1.99624203313147	1
4774250	LinJ34.0770	hypothetical protein - conserved	N/A	0.219141878174437	0	0.144757250424835	0	0.428141476735494	0	0.242017325472656	0	0.832539263957168	0	0.859540017164862	1	0.659227353854117	0
4769877	LinJ17.1080	3'5'-cyclic nucleotide phosphodiesterase - putative	N/A	0.0563436824344237	0	0.194643968214806	0	0.761622996650369	0	0.802349784821275	0	0.549946778879361	0	0.999564015040066	1	0.0142289176720132	0
4769863	LinJ17.0930	RNA-binding protein - putative	RBP30	0.309132263008407	0	0.280236169930969	0	0.722332112483321	0	0.563568396476217	0	0.855681261206392	1	0.692042780579558	0	-0.0466675318920506	0
4770220	LinJ19.1330	Tetratricopeptide repeat - putative	N/A	-0.159871536575969	0	0.383548587374329	0	-0.0108458528831106	0	1.03792780339061	0	0.102592081481737	0	0.202426308940505	0	1.81883209289422	1
4768805	LinJ10.0940	ABC1 family - putative	N/A	0.268061565574682	0	0.443510134377425	0	0.539302914503565	0	0.592891261934941	0	0.342361779684897	0	0.00881183101689764	0	1.17284890010422	1
4775075	LinJ35.4660	Uncharacterised conserved protein - putative	N/A	0.274805234881317	0	0.183482466969238	0	0.628562852491923	0	0.619995808835295	0	0.456052838873545	0	0.384062045910548	0	0.812527436375535	1
4773998	LinJ33.1600	hypothetical protein - conserved	N/A	0.24798101290192	0	0.0963770522922447	0	0.195620922559879	0	0.571543769435243	0	0.169038057446334	0	0.572492702946935	0	1.50614674684327	1
4771637	LinJ26.1110	hypothetical protein - conserved	N/A	0.0847891890192471	0	0.25729062268193	0	0.303445301445707	0	0.387482359315504	0	0.13799651507545	0	0.329434994564309	0	1.85750349849495	1
4768319	LinJ07.0260	ubiquitin-protein ligase-like - putative	N/A	0.181145553631847	0	0.251003072118121	0	0.290491255707068	0	0.721851867546147	0	0.308292840850903	0	0.39894993317821	0	1.1901733845794	1
4775179	LinJ36.0300	hypothetical protein - conserved	N/A	0.0706829676638501	0	0.243853012446096	0	0.189383030893634	0	0.795902002649135	0	0.0810458243502001	0	0.235748868317814	0	1.72366003489562	1
4771882	LinJ27.0790	RING-H2 zinc finger/Anaphase-promoting complex subunit 11 RING-H2 finger/Ring finger domain containing protein - putative	N/A	0.0221655085470616	0	0.241845898598735	0	0.236394003391093	0	0.725595975277507	0	0.0933176601886068	0	0.481793492906823	0	1.53407822202886	1
4768642	LinJ09.0950	Ubiquitin-2 like Rad60 SUMO-like/Ubiquitin family/Ubiquitin-like domain/Ribosomal L40e family -  putative	N/A	0.276782434243694	0	0.0420953266021389	0	0.758085289944685	1	0.382573455754578	0	0.678789964361715	1	0.700449159211205	1	0.495640191924576	0
4775077	LinJ35.4680	PHD-zinc-finger like domain/PHD-like zinc-binding domain containing protein - putative	N/A	0.419578210794532	0	0.316142612166466	0	0.647808231277978	0	0.427352780712464	0	0.693553466959873	0	0.707619370610558	1	0.122061366725601	0
4770009	LinJ18.0910	hypothetical protein - conserved	N/A	0.302805578878901	0	0.265657429788784	0	0.508366318350723	0	0.235969163918686	0	0.649602472869745	0	0.626613334846037	0	0.733927573714172	1
4774916	LinJ35.3090	phospholipase A1 - putative	N/A	0.19570686124875	0	0.279968950388163	0	0.45362167222166	0	0.661433320730284	0	0.258507516171388	0	0.402794681759964	0	1.04957875407016	1
4770024	LinJ18.1050	5-oxoprolinase - putative	N/A	0.0801485607617085	0	0.0337866290229254	0	0.357332690545822	0	0.619984386559548	0	0.224665568645834	0	0.70014980630267	1	1.28123615595677	1
4772438	LinJ29.0460	hypothetical protein - conserved	N/A	0.21354988027502	0	0.33865350690023	0	0.375925952886785	0	0.592898599079016	0	0.242501503290105	0	0.340691045079275	0	1.17610282862956	1
4773810	LinJ32.3810	mitogen-activated protein kinase - putative	MPK6	0.393356488978339	0	0.032740105115721	0	0.377947075914419	0	0.698757669193228	0	0.505425605958346	0	0.493055099364455	0	0.750421858034476	1
4772242	LinJ28.1620	hypothetical protein - conserved	N/A	-0.103469074225988	0	0.192280186645291	0	0.248392863156706	0	0.267192110625407	0	0.321507035951102	0	0.397870217701321	0	1.92757020252994	1
4768926	LinJ11.0750	hypothetical protein - conserved	N/A	0.228339920254262	0	0.18116831735261	0	0.354370521179913	0	0.514711826413548	0	0.511707175006139	0	0.672566635140806	0	0.783304027811432	1
4769499	LinJ15.0720	hypothetical protein - conserved	N/A	0.279117651546726	0	0.260639390688169	0	0.496187119627685	0	0.317564997231986	0	0.402895936011463	0	0.536703112490223	0	0.947888903730442	1
4770744	LinJ22.0850	hypothetical protein - conserved	N/A	-0.0285895192034573	0	0.371723008699194	0	-0.196977768936664	0	0.845117122962559	0	0.0122216796818186	0	0.374925779601542	0	1.85901926157322	1
4768983	LinJ11.1340	Ribosomal protein L4/L1 family - putative	N/A	0.165070468152949	0	0.638842671820617	0	-0.0429607746048593	0	0.401407451183818	0	0.199427135349614	0	0.658738269510661	0	1.21524013999519	1
4774754	LinJ35.1480	RNA binding protein - putative	N/A	0.0145271884368423	0	0.248730956113349	0	0.432929081700527	0	0.786107515047499	0	0.385362410810606	0	0.534147543282128	0	0.824577928937584	1
4773867	LinJ33.0380	hypothetical protein - conserved	N/A	0.432549439563679	0	0.180010958772711	0	0.939677746964615	1	0.603546176044158	0	0.707459370341776	1	0.446643676145027	0	-0.0842838925757103	0
4771597	LinJ26.0710	Regulator of chromosome condensation (RCC1) repeat - putative	N/A	0.0398355975505602	0	0.258373059395014	0	0.368329008124384	0	0.59522674747608	0	0.347289710753286	0	0.375035400625814	0	1.23803812070167	1
4773980	LinJ33.1430	QA-SNARE protein putative	N/A	0.22628954646111	0	0.216929250995975	0	0.395032613934153	0	0.337499276649547	0	0.595868460675531	0	0.543861735083492	0	0.894456606017524	1
4774886	LinJ35.2790	Ring finger domain/IQ calmodulin-binding motif containing protein - putative	N/A	0.697413540657077	0	0.468664705865418	0	1.01931760204853	0	0.205841421965141	0	0.807915967884883	0	1.00204307258655	1	-1.00102490689854	-1
4775234	LinJ36.0800	hypothetical protein - conserved	N/A	-0.0582910768118152	0	0.226598841841165	0	0.385492689630593	0	0.765485410945514	0	0.370267646353983	0	0.420253649523609	0	1.07085859173508	1
4774673	LinJ35.0660	WD domain - G-beta repeat - putative	N/A	0.40175712238496	0	0.199291799164716	0	0.0123066780355572	0	0.668938068780267	0	0.275924025019511	0	0.492922231394384	0	1.12717769028142	1
4774562	LinJ34.4020	quinonoid dihydropteridine reductase	QDPR-7	0.171329699643112	0	0.361940315687066	0	0.29723218272675	0	0.54078585552163	0	0.303630943292255	0	0.100774317683227	0	1.40068232396126	1
4774714	LinJ35.1080	aldose 1-epimerase - putative	N/A	0.180029765302823	0	0.403253115890832	0	-0.318620175841264	0	0.87018343425223	0	-0.363778250933994	0	-0.129084025253075	0	2.52748865528098	1
4775613	LinJ36.4440	hypothetical protein - conserved	N/A	0.500223348151906	0	-0.0248901881058448	0	0.491632954342135	0	0.447172319975257	0	0.491554186271562	0	0.579930706353387	0	0.682106543536892	1
4773703	LinJ32.2750	methionyl-tRNA formyltransferase - putative	N/A	-0.0125165225991619	0	0.336830821847906	0	0.174603106424147	0	0.755579446114494	0	0.329196416652939	0	0.701767254189676	0	0.877914166901002	1
4774926	LinJ35.3190	DnaJ domain containing protein - putative	N/A	-0.0801257008463683	0	0.342291818783218	0	0.471776835380853	0	0.334537466216945	0	0.322641922788449	0	0.601172689539544	0	1.16338566959084	1
4768021	LinJ04.1110	hypothetical protein - conserved	N/A	-0.00268558582892719	0	0.17303452841378	0	-0.00319294066444886	0	0.586112451464151	0	0.055214026451134	0	0.159498956952192	0	2.18129189006363	1
4772224	LinJ28.1450	Amastin surface glycoprotein - putative	N/A	0.199986735259452	0	0.29488488457279	0	0.222039411396861	0	0.844643955508584	0	0.228885399188028	0	0.33482266413742	0	1.01580722665656	1
4771735	LinJ26.2080	protein kinase - putative	N/A	-0.0278114679685153	0	0.210974141826671	0	0.0718117443045312	0	0.405188791863265	0	0.180815361420454	0	0.339366283671346	0	1.95595021314212	1
4772239	LinJ28.1590	hypothetical protein - conserved	N/A	-0.00424714584662134	0	0.202766844157853	0	0.307005802467346	0	0.166442038154342	0	0.339216616711926	0	0.674314836571444	0	1.43399206328461	1
4769436	LinJ15.0130	ATP-dependent RNA helicase - putative	N/A	0.207789559070248	0	0.508764350313098	0	-0.0847683808099893	0	0.576810958748084	0	-0.155007554581403	0	0.398502056714944	0	1.6633142011045	1
4772520	LinJ29.1190	kinesin - putative	N/A	0.0678659900608567	0	-0.276006198899251	0	-0.150959707944355	0	0.736415024947451	0	0.0796028622993177	0	0.951190539202114	0	1.7025521349116	1
4773330	LinJ31.2420	hypothetical protein - conserved	N/A	0.14463153570364	0	0.354496677523048	0	0.365136290914315	0	0.548667212635864	0	0.424515514385586	0	0.537101146647963	0	0.735577757715138	1
4771725	LinJ26.1980	hypothetical protein - conserved	N/A	-0.275296867897577	0	-0.132212566444576	0	0.906167063203771	1	0.692279757807921	0	0.920992282364391	1	1.2382199402744	1	-0.25168587353833	0
4768349	LinJ07.0540	ras-related protein rab-14 - putative	N/A	0.465377211775207	0	0.0552132190373946	0	0.542354107745671	0	0.024129746353843	0	0.501714256984101	0	0.684864362879548	0	0.823384146899585	1
4768454	LinJ08.0310	Isochorismatase family - putative	N/A	-0.185701352883271	0	0.412968637153281	0	-0.0718014238177256	0	0.769147714466923	0	0.0777523747299256	0	0.396106523089666	0	1.68648676368962	1
4773272	LinJ31.1870	Leucine Rich repeat - putative	N/A	-0.135790949631549	0	0.363147925811496	0	-0.317979284395231	0	0.411737260644351	0	-0.0476848933166201	0	0.0852799204558927	0	2.72477389434943	1
4771729	LinJ26.2020	hypothetical protein - conserved	N/A	0.0312276105119444	0	0.41897667647015	0	0.0931004621870386	0	0.777462821481775	0	0.201416833752736	0	0.249135221797673	0	1.31205525793988	1
4771739	LinJ26.2120	FtsJ-like methyltransferase - putative	N/A	-0.080221202987004	0	0.122400682860007	0	-0.17912504283858	0	0.684277952938086	0	-0.102909767553465	0	0.301251514717056	0	2.33593927314207	1
4771629	LinJ26.1030	hypothetical protein - conserved	N/A	0.33086570709983	0	0.265071587937024	0	0.60300963586706	0	0.485210460338998	0	0.685872935687801	0	0.767911230106863	1	-0.05673959880294	0
4775479	LinJ36.3160	EF-hand domain pair/EF-hand domain containing protein - putative	N/A	0.606993095372564	0	0.246820882589663	0	0.966368072936026	1	0.404256793993792	0	0.668553850380242	0	0.475394913730669	0	-0.295500168499387	0
4770377	LinJ20.1190	hypothetical protein - conserved	N/A	0.28770762808279	0	-0.121557009703599	0	0.544214608237896	0	0.556518736298635	0	0.96601625291389	1	1.12365131513637	1	-0.284951724542051	0
4768823	LinJ10.1100	hypothetical protein - conserved	N/A	0.033875585942277	0	0.119199556186507	0	0.790230360184597	0	0.407638489589893	0	0.927917094457306	1	0.576021950296774	0	0.212379303977635	0
4771353	LinJ25.0800	hypothetical protein - conserved	N/A	0.225828970000459	0	0.0833905088813438	0	0.149465285883409	0	0.46568037331139	0	0.471462506744812	0	0.727144510253618	0	0.939406991182185	1
4774959	LinJ35.3520	hypothetical protein - conserved	N/A	0.320726471454282	0	0.234536272472221	0	0.676918674261959	0	0.181287116010378	0	0.883224821072188	0	1.0291200675133	1	-0.263999660369969	0
4768651	LinJ09.1040	hypothetical protein -  conserved	N/A	0.356012930885488	0	0.354570430318084	0	-0.0911897082179571	0	0.827725327842424	0	0.171063082936447	0	0.317295139531055	0	1.1179479934349	1
4774133	LinJ33.2900	hypothetical protein - conserved	N/A	0.0735083098829925	0	0.295994048096749	0	-0.0178291788269282	0	0.661343271593541	0	0.221733243882516	0	0.471742648117647	0	1.32385789626145	1
4771672	LinJ26.1460	hypothetical protein - conserved	N/A	0.316879859906155	0	0.260933626511742	0	0.42608240399044	0	0.410950850680113	0	0.50461919203172	0	0.66550305627109	1	0.445236234664657	0
4774229	LinJ34.0570	leucine-rich repeat protein - putative	CLRP	0.235853794111964	0	0.269630115376263	0	0.752170765294764	1	0.536128533955216	0	0.50810244424143	0	0.567351423673996	0	0.160510459089602	0
4769866	LinJ17.0960	Lariat debranching enzyme - C-terminal domain containing protein - putative	N/A	0.196388748129532	0	0.261567951774235	0	0.52511354748577	0	0.229134320776913	0	0.277002446920969	0	0.470315677808462	0	1.06780419123659	1
4773228	LinJ31.1440	hypothetical protein - conserved	N/A	0.148344469206435	0	0.390817481244623	0	0.0783430682752755	0	0.712955873935966	0	0.246280629836139	0	0.0767468059440777	0	1.36315848156563	1
4771511	LinJ25.2290	vacuolar protein sorting-associated protein 33 - putative	N/A	0.32788614626414	0	0.10907440572149	0	0.573522239999356	0	0.510263677774089	0	0.298401259151856	0	0.569886395791084	0	0.623494551361736	1
4771633	LinJ26.1070	TROVE domain/WD domain - G-beta repeat - putative	N/A	0.164041213055017	0	0.23705830639825	0	0.562481721962803	0	0.30148205469825	0	0.492414020372915	0	0.509636945765987	0	0.73471366663422	1
4771385	LinJ25.1110	hypothetical protein - conserved	N/A	-0.174303480366984	0	0.236838934245581	0	0.153423263788223	0	0.496584800080361	0	0.191057823755099	0	0.183700308530595	0	1.91241127755251	1
4773299	LinJ31.2130	nucleosome assembly protein-like protein	N/A	-0.0693137355301179	0	0.373854039433832	0	0.180796203024565	0	0.667409072775991	0	0.555592217529401	0	0.218149867155162	0	1.04716156141419	1
4775110	LinJ35.5040	hypothetical protein - conserved	N/A	0.187024622026474	0	0.402142458286317	0	0.131691407168207	0	0.532286839324227	0	0.303046139701726	0	0.56372628403299	0	0.850147178870028	1
4774034	LinJ33.1950	hypothetical protein - conserved	N/A	0.532962192709505	0	0.103486089161493	0	1.02295444114571	1	0.0998038018783349	0	0.944982359462266	1	0.392097039409876	0	-0.127087065875706	0
4775870	LinJ36.6900	WD domain - G-beta repeat - putative	N/A	0.143376682412336	0	0.713728924393308	0	-0.131071154690723	0	0.619361333000606	0	-0.154338139976332	0	0.335458494185659	0	1.43648291739436	1
4768457	LinJ08.0340	Tim10/DDP family zinc finger containing protein - putative	N/A	-0.108142228622407	0	0.0258423795120191	0	-0.0749512897001319	0	0.667046583828182	0	-0.0630724090003412	0	0.3205305583984	0	2.1606929627668	1
4772907	LinJ30.2100	CLASP N terminal - putative	XMAP215	0.183191069652697	0	0.235264711377765	0	0.251680640815705	0	0.383667633097311	0	0.277452589824926	0	0.360277973307134	0	1.22983330230666	1
4775537	LinJ36.3700	glutathione peroxidase - putative	N/A	0.395203776370975	0	0.247260342086236	0	0.334038447750652	0	0.218106550253474	0	0.501063087780629	0	0.778755527627176	1	0.444379310887177	0
4770174	LinJ19.0920	proteasome regulatory non-ATP-ase subunit 9 - putative	RPN9	0.0982074744889569	0	0.412148502962858	0	-0.0548167847874454	0	0.406801214318416	0	-0.0579351623005531	0	0.219474275315964	0	1.89147800338444	1
4767853	LinJ03.0450	hypothetical protein - conserved	N/A	0.0670122217297138	0	0.160421722898231	0	0.271493334431585	0	0.62849264652534	0	0.378965714158671	0	0.328431699806507	0	1.07707501973831	1
4775230	LinJ36.0760	2OG-Fe(II) oxygenase superfamily - putative	N/A	0.114914593011149	0	0.218438830027381	0	0.139172147361772	0	0.509420305423705	0	0.17949746998458	0	0.391475336398272	0	1.35436856993398	1
4770897	LinJ23.0600	oxidoreductase-like protein	N/A	-0.105159748869179	0	0.211406947831971	0	0.299177934636917	0	0.875399737536616	0	0.33654584991125	0	0.00789488981791031	0	1.28192865883377	1
4770154	LinJ19.0680	ATG8/AUT7/APG8/PAZ2 - putative	ATG8B.3	0.159278534331154	0	0.691929324716225	0	0.216888758502728	0	0.236152758890043	0	0.0856046556010899	0	0.172005155293888	0	1.33805838007648	1
4770570	LinJ21.1130	hypothetical protein - conserved	N/A	0.00918500046138782	0	0.0320524749274824	0	0.150030785169759	0	0.451642811768671	0	0.195528113718043	0	0.434172961900421	0	1.61902479549303	1
4768312	LinJ07.0190	hypothetical protein - conserved	N/A	0.273160946694411	0	0.279582338093749	0	0.448434137298552	0	1.11960016721974	1	0.105560285998614	0	0.277404191327559	0	0.369378678729802	0
4771701	LinJ26.1750	hypothetical protein - conserved	N/A	0.283387236042056	0	0.127989268390241	0	0.150580151995786	0	0.776672412658442	0	0.146821417061908	0	0.46882740008981	0	0.917881962373592	1
4774387	LinJ34.2380	hypothetical protein - conserved	N/A	0.584954219640256	0	0.227133667943203	0	0.794152171540059	0	0.286000834298594	0	0.589865646119232	0	0.784860859375701	1	-0.396624771267522	0
4769622	LinJ16.0330	FHA domain containing protein - putative	N/A	0.316006283131042	0	0.0584958853953523	0	0.769888195905983	0	0.460932051540905	0	0.876152399821894	1	0.587675011902606	0	-0.199956967320546	0
4773259	LinJ31.1760	hypothetical protein - conserved	N/A	0.177677819398031	0	0.136338724637898	0	0.6725614918183	0	-0.0722632075609173	0	0.48614212826781	0	0.615160684562232	0	0.830349313581285	1
4770979	LinJ23.1330	hypothetical protein - conserved	N/A	0.0078285258161479	0	0.2454725792387	0	0.144422847508389	0	0.710980610651545	0	-0.0967557487992305	0	0.253559594428711	0	1.57804268894991	1
4772286	LinJ28.2050	hypothetical protein - conserved	N/A	0.151404959647813	0	0.587605780094179	0	-0.222526015426902	0	0.921298181050782	0	-0.0122747428213827	0	0.402923467915663	0	1.00761224136676	1
4775035	LinJ35.4260	hypothetical protein - conserved	N/A	0.305393291296192	0	0.316396539214452	0	0.369968388437228	0	0.26697918365416	0	0.397407934277942	0	0.351108555462653	0	0.827193863511743	1
4771641	LinJ26.1150	hypothetical protein - conserved	N/A	0.0240597337373192	0	0.215700472743864	0	0.12019923355448	0	0.507022099320395	0	0.215700472743865	0	0.280496926447412	0	1.46759365527402	1
4772091	LinJ28.0230	hypothetical protein - conserved	N/A	0.188267114689959	0	0.25239239804858	0	0.146483109634214	0	0.499008227327487	0	0.285977445602918	0	0.302441086953395	0	1.15551978823871	1
4774987	LinJ35.3810	hypothetical protein - conserved	N/A	0.272157466331612	0	0.128768399044689	0	0.399807469633055	0	0.565090495497872	0	0.432310532888187	0	0.259423009657585	0	0.760370740321048	1
4774205	LinJ34.0330	tRNA pseudouridine synthase - putative	N/A	0.638045258574927	0	0.400709655214602	0	0.0648802712598329	0	0.197433090493679	0	0.244934586733891	0	0.453854594658582	0	0.80838254469907	1
4768321	LinJ07.0280	hypothetical protein - conserved	N/A	-0.332164729072179	0	0.601626120750562	0	0.0670174138868971	0	0.359886127885192	0	-0.0970935390877026	0	-0.403314352413146	0	2.60810212551548	1
4770398	LinJ20.1380	kinase-like protein	N/A	0.13674281428666	0	0.459770738712703	0	0.161599565863394	0	0.237910084163044	0	0.0908309846305224	0	0.210672781344059	0	1.48938747013352	1
4773579	LinJ32.1550	kinetoplast polyadenylation/uridylation factor 2 - putative	N/A	0.00487394090483217	0	0.194963114473627	0	0.114031198134064	0	0.494117678019121	0	0.124140192171154	0	0.458924822578244	0	1.39542224817061	1
4768616	LinJ09.0690	palmitoyl acyltransferase 5 -  putative	N/A	0.0229839555016351	0	0.336673667270951	0	0.0484245400027277	0	0.0100711504589537	0	0.362748193488693	0	0.542188825745795	0	1.46170754859281	1
4769731	LinJ16.1380	cytochrome c - putative	N/A	0.542123594960442	0	0.435636330443195	0	0.563925325200595	0	0.521046709372669	0	0.667253285280822	1	0.54288543130219	0	-0.489721162336505	0
4767920	LinJ04.0110	hypothetical protein - conserved	N/A	0.161650136087236	0	0.021759525505189	0	0.573111515852716	0	0.473234210464202	0	0.717543082255303	1	0.54805744999087	0	0.279666693843882	0
4771830	LinJ27.0300	Autophagy protein Apg9 - putative	N/A	0.331470553918765	0	0.343466219305794	0	0.61928997444774	0	0.231076577321957	0	0.60946115182127	0	0.808154813919755	1	-0.168099647759487	0
4769719	LinJ16.1260	cyclophilin 13 - putative	CYP13	0.0381952389392284	0	0.14265819379197	0	0.155080816210415	0	0.603174131255968	0	0.239372243354469	0	0.218466511878197	0	1.36593020385811	1
4773778	LinJ32.3440	tubulin-tyrosine ligase-like protein	N/A	0.0452691825184939	0	0.219530537871602	0	0.253040308534445	0	0.649427582757844	0	0.163929256711796	0	0.366935551923291	0	1.05750321404825	1
4775223	LinJ36.0690	acetyltransferase - putative	N/A	0.280766278403521	0	0.394664891292146	0	-0.0181238750537087	0	0.333188920980874	0	-0.0638152048897123	0	0.0819124086132952	0	1.74301054870411	1
4773264	LinJ31.1810	pentamidine resistance protein 1	PRP1	0.246618477194239	0	0.404800509316177	0	0.307620005893591	0	0.545218019704432	0	0.260970484247967	0	-0.0159057072528306	0	0.991622448284486	1
4775071	LinJ35.4620	anaphase promoting complex subunit protein - putative	N/A	0.549722388709164	0	0.163810784153753	0	1.09528410535304	1	0.383508263663879	0	0.550518968056753	0	0.434520289826331	0	-0.44711917392422	0
4769508	LinJ15.0810	hypothetical protein - conserved	N/A	0.139817409256121	0	0.178121858197415	0	0.350071362707674	0	0.741380887768432	0	0.45433540943685	0	0.0648209809287774	0	0.798470873983706	1
4771174	LinJ24.1430	Opioid growth factor receptor (OGFr) conserved region - putative	N/A	-0.098291576393879	0	0.18276349815809	0	0.248285699449637	0	0.259503252427363	0	0.273500133594839	0	0.276387245010207	0	1.54955634841938	1
4773776	LinJ32.3420	ubiquitin hydrolase - putative	N/A	-0.257405583643819	0	0.329182659255641	0	-0.191902147507317	0	1.13061669574651	0	-0.0977711941327977	0	0.250109281067465	0	1.52793296327864	1
4771717	LinJ26.1890	deoxyhypusine hydroxylase - putative	N/A	0.270962836409846	0	0.269728632825839	0	-0.0947699893781433	0	0.490747532205785	0	0.0412119866311773	0	0.372409349853687	0	1.33898225089834	1
4775595	LinJ36.4260	hypothetical protein - conserved	N/A	-0.0575291919709171	0	-0.355287600503368	0	0.232577211949016	0	0.318467110819975	0	0.671015963781304	0	0.622002912808675	0	1.25614667033028	1
4775642	LinJ36.4720	NOL1/NOP2/sun family - putative	N/A	0.317244498215941	0	0.419561387802331	0	0.0896188651254191	0	0.00272273782172316	0	0.0608111423235007	0	0.165063198969495	0	1.63179937992257	1
4772552	LinJ29.1440	hypothetical protein - conserved	N/A	0.318027020012767	0	0.278267879703986	0	0.296153432053925	0	0.215006427979073	0	0.278341993913793	0	0.371873146808433	0	0.923513270960655	1
